church_rate_total,church_rate_evang,church_rate_blackprot,church_rate_mainlineprot,church_rate_catholic,church_rate_orthodox,church_rate_other,church_rate_mormon,church_rate_muslim,state_abb,population_2010,county_fips,church_rate_baptist
529.28889,336.33889,64.81,62.57,59.46,0,6.11,6.03,0,"TX",23732,48225,279.0678
568.40889,359.56,10.4,58.288889,128.53,0,11.618889,10.938889,0,"TX",35012,48227,255.9089
508.62889,75.37,0,12.66,420.01889,0,.58,0,0,"TX",3476,48229,31.07
509.43,396.58889,19.338889,54.45,27.41,0,11.63,9.58,.58,"TX",86129,48231,298.1378
684.47,560.36,0,65.42,40.63,0,18.058889,15.118889,0,"TX",22150,48233,375.49
756.1,264.54,0,178.86,312.69889,0,0,0,0,"TX",1599,48235,240.78
473.45889,370.95889,13.268889,70.878889,17.468889,0,.88,0,0,"TX",9044,48237,312.0289
720.99,341.52889,0,86.25,293.20889,0,0,0,0,"TX",14075,48239,263.8
671.74,507.36,35.7,55.78,53.538889,0,19.35,19.1,0,"TX",35710,48241,435.9267
478.64889,207.09,0,108.87889,162.25,0,.43,0,0,"TX",2342,48243,166.0989
776.78889,301.61,89.06,56.24,282.27889,1.65,45.96,8.5188889,30.23,"TX",252273,48245,245.1367
952.08,61.508889,0,22.64,867.91889,0,0,0,0,"TX",5300,48247,54.71889
654.22,187.56889,4.73,23.648889,422.6,.91,14.768889,14.278889,0,"TX",40838,48249,144.26
451.18889,368.86,5.45,51.09,12.438889,0,13.338889,12.22,0,"TX",150934,48251,221.61
456.54,338.48,6.88,61.678889,49.35,0,.15,0,0,"TX",20202,48253,247.1989
552.14889,188.68,0,64.218889,299.18,0,.07,0,0,"TX",14824,48255,152.6589
476.02889,342.48,18,44.06,58.67,.42,12.4,8.89,0,"TX",103350,48257,263.9689
513.25889,162.34889,0,137.62,178.99,0,34.298889,34.148889,0,"TX",33410,48259,49.29889
300.48,0,0,0,300.48,0,0,0,0,"TX",416,48261,0
938.12,779.7,0,68.068889,90.348889,0,0,0,0,"TX",808,48263,654.7
536.88889,253.53889,8.32,149.37889,107.89,.2,17.55,14.99,0,"TX",49625,48265,135.96
684.61,381.81,0,194.27,108.53,0,0,0,0,"TX",4607,48267,285.87
898.6,898.6,0,0,0,0,0,0,0,"TX",286,48269,374.1289
652.30889,183.43889,0,76.988889,391.32889,0,.56,0,0,"TX",3598,48271,123.4
671.72,147.81,11.67,45.038889,367.99,0,99.218889,19.588889,79.26,"TX",32061,48273,96.93889
888.95,572.47,0,121.54,194.93889,0,0,0,0,"TX",3719,48275,421.62
578.84,424.68,18.738889,72.798889,49.548889,0,13.07,12.89,0,"TX",49793,48277,274.79
861.76889,552.40889,0,93.798889,215.56889,0,0,0,0,"TX",13977,48279,427.99
312.08889,267.67,0,26.53,17.578889,0,.3,0,0,"TX",19677,48281,161.61
804.24,80.89,0,26.288889,697.07,0,0,0,0,"TX",6886,48283,73.62889
1028.4,227.74,30.94,76.988889,664.37889,0,28.338889,28.288889,0,"TX",19263,48285,120.3789
603.24,424.87,26.01,46.108889,106.18889,0,.05888889,0,0,"TX",16612,48287,94.75
608.53889,378.85,36.658889,56.008889,137.02,0,0,0,0,"TX",16801,48289,280.5789
516.85,364.93889,4.92,30.26,99.468889,0,17.268889,17.07,0,"TX",75643,48291,292.6489
571.37,377.61,46.96,98.958889,36.99,0,10.858889,10.82,0,"TX",23384,48293,292.42
649.90889,377.04,0,175.94889,96.908889,0,0,0,0,"TX",3302,48295,243.7889
651.11,293.12,0,66.95,290.87,0,.17,0,0,"TX",11531,48297,225.4789
436.70889,273.04,0,90.568889,72.95,0,.16,0,0,"TX",19301,48299,202.27
73.17,73.17,0,0,0,0,0,0,0,"TX",82,48301,0
575.75889,311.82889,6.9,85.93,129.96889,.75,40.38,13.89,18.23,"TX",278831,48303,165.61
825.87,501.26889,0,110.4,214.03,0,.17,0,0,"TX",5915,48305,431.9489
566.82,320.77889,0,99.238889,132.8,0,14,14,0,"TX",8283,48307,183.3889
614.11,349.72,16.41,95.068889,118.62,.68,33.6,8.74,21.64,"TX",234906,48309,268.9889
612.45,302.68889,0,0,309.75889,0,0,0,0,"TX",707,48311,302.6889
538.12889,345.43,13.25,54.38,104.35889,0,20.71,20.71,0,"TX",13664,48313,235.7989
345.06,234.87889,28.448889,42.77,38.59,0,.38,0,0,"TX",10546,48315,156.65
634.09,341.94889,0,71.06,208.37889,0,12.71,0,0,"TX",4799,48317,262.97
711.12,294.12,0,279.16,137.84,0,0,0,0,"TX",4012,48319,160.27
606.14889,266.99,28.878889,77.568889,221.87,0,10.84,10.74,0,"TX",36702,48321,210.0689
344.41,73.738889,0,14.67,232.21889,0,23.78,23.238889,0,"TX",54258,48323,11.08
489.24,147.87,0,45.538889,284.68,0,11.15,11.108889,0,"TX",46006,48325,103.9389
519.62889,159.22889,0,137.37889,223.02,0,0,0,0,"TX",2242,48327,53.96889
715.42889,354.93889,10.23,72.208889,224.3,0,53.75,11.56,37.14,"TX",136872,48329,209.88
614.21,306.66,27.71,116.65,155.62889,0,7.5488889,7.5488889,0,"TX",24757,48331,200.0578
838.33,665.72,0,88.328889,84.078889,0,.2,0,0,"TX",4936,48333,451.18
592.47,351.91,0,65.09,175.47889,0,0,0,0,"TX",9403,48335,313.73
496.68,385.51889,0,54.82,56.288889,0,.05,0,0,"TX",19719,48337,235.1978
499.8,261.56,2.65,67.43,128.09889,.2,39.858889,13.65,22.308889,"TX",455746,48339,191.83
611.89889,358.93,0,66.878889,56.57,0,129.52,13.06,116.04889,"TX",21904,48341,225.58
633.28889,428.32889,89.14,61.39,54.35,0,.08,0,0,"TX",12934,48343,353.8689
832.23,686.77889,0,75.208889,70.25,0,0,0,0,"TX",1210,48345,440.5
515.53889,308.8,39.88,54.03,99.358889,0,13.48,12.768889,0,"TX",64524,48347,229.1089
528.30889,356.61,39.908889,84.65,37.71,0,9.4288889,8.48,0,"TX",47735,48349,267.2
350.08889,213.97889,83.768889,17.238889,0,0,35.1,0,0,"TX",14445,48351,156.59
690.25889,461.94889,8.22,96.348889,111.71889,0,12.028889,11.368889,0,"TX",15216,48353,367.18
604.34,199.02,3.99,42.39,328.27889,1.51,29.148889,11.38,7.4688889,"TX",340223,48355,108.26
689.51889,421.20889,0,94.298889,164.34,0,9.6788889,9.6788889,0,"TX",10223,48357,235.1589
625.24,469.79,0,57.99,97.468889,0,0,0,0,"TX",2052,48359,400.1
624.29889,422.61,10.358889,40.618889,124.98,0,25.73,25.538889,0,"TX",81837,48361,348.7689
562.84,451.02889,6.62,48.95,40.978889,0,15.258889,9.0388889,0,"TX",28111,48363,351.8889
488.64889,336.31889,24.46,72.95,54.59,0,.34,0,0,"TX",23796,48365,249.9678
552.16889,434.35,0,70.848889,38.428889,0,8.5388889,8.2888889,0,"TX",116927,48367,338.8289
766.28889,490.41,0,110.14,165.55,0,.19,0,0,"TX",10269,48369,348.3289
465.26889,167.40889,0,51.14,238.59889,0,8.13,7.7988889,0,"TX",15507,48371,102.8589
328.33889,208.63889,8.9388889,54.368889,39.81,0,16.578889,13.56,0,"TX",45413,48373,137.2889
772.15889,501.82889,15.928889,67.968889,131.36,.66,54.408889,17.198889,21,"TX",121073,48375,398.38
512.14889,66.9,0,31.588889,409.31,0,4.3488889,0,0,"TX",7818,48377,22.64
401.95889,321.87889,0,23.088889,56.898889,0,.08888889,0,0,"TX",10914,48379,247.4789
586.21,489.81,0,53.548889,12.928889,0,29.92,7.53,21.058889,"TX",120725,48381,200.1089
857.44,436.58889,0,68.608889,326.69889,0,25.538889,24.35,0,"TX",3367,48383,317.79
687.22,398.91,0,64.968889,223.33,0,0,0,0,"TX",3309,48385,296.4589
509.56,401.93889,0,100.39,7.15,0,.08,0,0,"TX",12860,48387,331.2578
561.26889,174.49,0,26.19,348.25889,0,12.33,12.33,0,"TX",13783,48389,133.1389
779.36,364.07889,0,95.628889,319.25,0,.41,0,0,"TX",7383,48391,304.75
668.46,420.87889,0,247.58,0,0,0,0,0,"TX",929,48393,331.54
550.53889,296.89889,22.378889,54.99,163.75889,0,12.508889,5.53,0,"TX",16622,48395,258.3889
818.72,607.15889,4.3088889,68.128889,122.79,0,16.328889,12.018889,0,"TX",78337,48397,539.32
888.96,464.05,0,117.60889,304.73,0,2.5688889,0,0,"TX",10501,48399,369.7689
466.79,312.23,32.548889,47.328889,64.84,0,9.84,9.71,0,"TX",53330,48401,264.3
497.87889,424.87,0,26.03,33.868889,0,13.108889,13.008889,0,"TX",10834,48403,345.2089
516.75,387.02889,73.89,35.188889,20.64,0,0,0,0,"TX",8865,48405,365.3678
241.96,167.56,17.808889,22.51,15.05,0,19.03,0,0,"TX",26384,48407,142.6989
623.05889,216.15889,7.87,56.06,324.42,0,18.55,12.3,0,"TX",64804,48409,154.8389
644.75889,480.01889,0,62.63,101.60889,0,.49,0,0,"TX",6131,48411,422.61
543.2,322.74,0,104.87889,115.56889,0,0,0,0,"TX",3461,48413,256.86
653.09,434.25,11.05,60.34,136.87,0,10.58,6.6788889,0,"TX",16921,48415,339.17
823.55889,592.07,0,195.96889,35.52,0,0,0,0,"TX",3378,48417,486.97
538.30889,401.44889,44.64,42.438889,49.63,0,.16,0,0,"TX",25448,48419,344.1189
725.44,472.31,0,153.25889,99.87,0,0,0,0,"TX",3034,48421,358.93
710.04889,455.25889,41.09,74.03,121.93889,.41,17.32,11.088889,3.81,"TX",209714,48423,301.9778
410.12889,290.11,0,98.12,21.788889,0,.12,0,0,"TX",8490,48425,226.27
499.63889,38.84,0,6.46,445.41,0,8.92,8.91,0,"TX",60968,48427,16.69889
772.89889,545.37889,0,102.59889,124.60889,0,.31,0,0,"TX",9630,48429,443.8189
762.89889,379.69889,0,289.58889,87.488889,0,6.12,0,0,"TX",1143,48431,294.8389
936.90889,663.09,0,171.81,102.01,0,0,0,0,"TX",1490,48433,532.8889
755.33,336.97,0,122.34,290.69889,0,5.33,0,0,"TX",4128,48435,240.7889
775.52889,528.13889,24.058889,152.02,69.39,0,1.91,0,0,"TX",7854,48437,432.5189
552.13889,301.07889,18.608889,78.458889,110.90889,1.44,41.64,12.16,22.14,"TX",1809034,48439,186.3578
662.08,490.02889,4.24,95.718889,57.788889,.32,13.97,13.008889,0,"TX",131506,48441,319.24
1096.5389,430.88889,0,157.52,508.12889,0,0,0,0,"TX",984,48443,229.6689
604.53889,399.88889,0,64.18,140.06889,0,.4,0,0,"TX",12651,48445,239.3489
992.08,755.63889,0,235.83,0,0,.61,0,0,"TX",1641,48447,658.1389
827.54889,477.32889,31.078889,50.188889,252.77,0,16.17,16.108889,0,"TX",32334,48449,389.9989
603.07,362.13889,7.69,69.628889,145.15889,.7,17.75,17.35,0,"TX",110224,48451,255.39
462.14889,163.81889,19.678889,62.84,172.99,1.49,41.328889,9.0988889,12.41,"TX",1024266,48453,96.80889
659.78889,503.12,57.038889,32.908889,66.708889,0,0,0,0,"TX",14585,48455,440.45
592.66889,481.89889,16.26,32.618889,43.648889,0,18.238889,18.1,0,"TX",21766,48457,421.0189
486.75889,314.86,22.28,27.75,18.898889,0,102.95,38.258889,64.67,"TX",39309,48459,257.4
703.42889,442.62,0,111.76889,149.03,0,0,0,0,"TX",3355,48461,365.1289
779.80889,243.09889,0,75.78,442.07889,0,18.858889,17.19,0,"TX",26405,48463,139.4389
383.05,102.17,0,27.328889,228.88889,0,24.648889,24.178889,0,"TX",48879,48465,26.96
480.42,357.38889,13.598889,61.45,36.99,0,10.99,10.71,0,"TX",52579,48467,267.4789
754.15889,264.41,17.46,75.75,360.77889,0,35.758889,4.92,29.288889,"TX",86793,48469,143.89
423.89889,227.68889,31.21,61.2,91.608889,0,12.188889,10.33,0,"TX",67861,48471,205.4489
336.62889,139.68,15.788889,44.618889,107.18889,0,29.35,17.608889,0,"TX",43205,48473,104.6589
632.48,315.62889,0,64.738889,236.90889,0,15.198889,14.64,0,"TX",10658,48475,247.6989
691.32,216.5,24.23,259.94889,181.27,.18,9.1888889,9.08,0,"TX",33718,48477,127.7389
588.25889,51.188889,.83,5.41,506.37889,0,24.448889,13.73,10.16,"TX",250304,48479,11.73
811.34,255.56889,28.32,80.64,438.70889,0,8.0888889,7.5588889,0,"TX",41280,48481,174.04
434.00889,304.62,0,115.53,13.858889,0,0,0,0,"TX",5410,48483,233.6389
670.30889,468.97,22.488889,70,88.968889,1.1,18.8,13.618889,.76,"TX",131500,48485,344.8478
827.03889,696.12,34.358889,63.908889,23.64,0,9.0088889,7.0188889,0,"TX",13535,48487,566.7478
621.98,72.92,0,36.408889,497.42,0,15.23,15.038889,0,"TX",22134,48489,28.46
374.77889,153.71889,3.44,64.218889,110.01889,1.36,42.02,17.608889,13.21,"TX",422679,48491,81.31889
458.38889,132.37,0,44.358889,281.64889,0,0,0,0,"TX",42918,48493,91.93889
736.14889,427.13889,0,45.148889,263.70889,0,.14,0,0,"TX",7110,48495,387.1989
412.31889,320.64889,0,43.5,38.56,0,9.6088889,9.3688889,0,"TX",59127,48497,190.47
579.92889,414.20889,19.76,71.39,63.96,0,10.598889,10.56,0,"TX",41964,48499,330.31
817.49,432.42,0,72.468889,312.48,0,.13,0,0,"TX",7879,48501,353.98
834.17889,631.75,0,131.47889,51.21,0,19.73,15.63,0,"TX",18550,48503,462.91
306.31889,52.358889,0,4.28,249.68,0,0,0,0,"TX",14018,48505,32.67
427.93889,116.04,0,20.55,291.17,0,.17,0,0,"TX",11677,48507,35.63
776.28889,4.2188889,0,0,22.928889,0,749.12889,748.98,0,"UT",6629,49001,2.41
902.95,16.148889,0,7.78,40.178889,0,838.84,813.76889,0,"UT",49975,49003,3.94
877.46,14.168889,0,7.48,29.358889,0,826.45,822.54889,2.73,"UT",112656,49005,3.83
799.41889,46.82,0,17.148889,191.13889,13.08,531.23,531.09,0,"UT",21403,49007,8.41
656.27889,0,0,0,0,0,656.27889,656.27889,0,"UT",1059,49009,0
823.71,25.87,.65,3.7,41.71,0,751.77889,746.59,.16,"UT",306479,49011,9.968889
780.77889,30.358889,0,.97,14.4,0,735.04889,734.99,0,"UT",18607,49013,17.51889
819.14889,36.718889,0,0,9.57,0,772.87,772.87,0,"UT",10976,49015,9.38
745.54889,4.83,0,0,9.67,0,731.04889,731.04889,0,"UT",5172,49017,4.83
537.77889,89.208889,0,60.158889,68.828889,0,319.56889,311,0,"UT",9225,49019,85.74
774.86,29.98,0,5.46,48.7,0,690.73,690.65889,0,"UT",46163,49021,11.84889
834.57,0,0,3.12,14.15,0,817.28889,817.2,0,"UT",10246,49023,0
666.66889,29.89,0,24.698889,33.96,0,578.11,577.82,0,"UT",7125,49025,0
830.12,29.108889,0,2.24,6.08,0,792.69,792.52889,0,"UT",12503,49027,1.6
896.28889,0,0,7.29,0,0,889.00889,889.00889,0,"UT",9469,49029,7.29
665.80889,0,0,0,0,0,665.80889,665.80889,0,"UT",1556,49031,0
879.86,0,0,0,0,0,879.86,879.86,0,"UT",2264,49033,0
732.37,26.71,1.26,12.42,81.908889,5.2,604.87,593.25,4.41,"UT",1029655,49035,6.825555
503.31889,36.28,0,12,12,0,443.04,440.12,0,"UT",14746,49037,8.538889
800.51889,7.66,0,.9,2.73,0,789.23,789.2,0,"UT",27822,49039,1.73
877.32,25.91,0,2.12,13.118889,0,836.16889,836.07,0,"UT",20802,49041,4.518889
575.57,20.678889,0,39.34,145.33,0,370.22,349.74,0,"UT",36324,49043,.8
878.49,21.468889,0,5.03,183.9,0,668.09,667.97,0,"UT",58218,49045,5.378889
715.85,40.228889,0,13.81,37.1,0,624.71,624.42889,0,"UT",32588,49047,10.16
909.5,4.92,.41,.82,13.15,0,890.2,886.62889,0,"UT",516564,49049,.6
666.88889,6.37,0,0,15.64,0,644.87889,644.78889,0,"UT",23530,49051,3.74
756.64889,16.98,4.7588889,9.3488889,42.32,0,683.24,681.98,0,"UT",138115,49053,3.318889
786.17889,3.6,0,0,5.4,0,777.17889,776.82,0,"UT",2778,49055,3.6
752.99,46.538889,3.84,11.938889,81.878889,1.51,607.28889,599.6,.43,"UT",231236,49057,6.97
291.79,21.75,0,94.81,160.02,0,15.21,6.82,0,"VT",36821,50001,17.23889
348.27889,27.07,0,120.93889,181.59889,0,18.67,8.13,0,"VT",37125,50003,35.76889
334.1,47.648889,0,122.01,139.46,0,24.98,12.55,0,"VT",31227,50005,32.72889
390.93889,55.178889,0,60.218889,250.03889,.64,24.858889,5.84,1.92,"VT",156545,50007,13.41
155.71889,0,0,57.09,98.158889,0,.48,0,0,"VT",6306,50009,0
433.56889,18.308889,0,64.608889,346.12,0,4.5188889,4.4,0,"VT",47746,50011,10.08889
469.87,0,0,95.408889,374.31889,0,.14,0,0,"VT",6970,50013,0
189.09,38.368889,0,41.1,95.568889,0,14.06,13.028889,0,"VT",24475,50015,0
143.25,15.14,0,84.43,42.09,0,1.59,0,0,"VT",28936,50017,14.75
291.64889,30.19,0,54.53,195.06889,0,11.858889,10.32,0,"VT",27231,50019,2.2
383.43889,41.968889,0,80.208889,251.44889,1.3788889,8.4388889,4.0888889,0,"VT",61642,50021,21.76778
352.47,38,.6,79.128889,215,.84,18.898889,8.75,0,"VT",59534,50023,7.018889
310.87889,23.05,0,76.65,196.63889,0,14.538889,0,0,"VT",44513,50025,23.32
263.87889,30.878889,0,82.938889,114.43,.97,34.658889,16.62,0,"VT",56670,50027,16.06
421.36,158.41889,27.018889,204.46889,24.64,0,6.8088889,6.1788889,0,"VA",33164,51001,115.9689
250.66889,127.40889,0,97.718889,1.68,0,23.87,22.448889,0,"VA",98970,51003,57.82
345.48,178.94889,5.11,154.58,6.83,0,0,0,0,"VA",16250,51005,108.68
361.14889,251.84889,0,91.73,17.178889,0,.39,0,0,"VA",12690,51007,191.7289
412.3,297.47,0,109.01889,5.69,0,.12,0,0,"VA",32353,51009,179.61
374.87,241.96889,0,122.34889,10.348889,0,.2,0,0,"VA",14973,51011,200.49
312.25889,38.218889,21.768889,71.848889,145.99,0,34.428889,8.3488889,16.55,"VA",207627,51013,39.39889
380.83889,202.13889,.98,176.62,0,.81,.28,0,0,"VA",73750,51015,46.16889
521.02889,278.8,0,234.62,7.4,0,.21,0,0,"VA",4731,51017,64.04889
407.8,303.18889,0,73.56,30.858889,0,.19,0,0,"VA",68676,51019,197.2589
307.58889,127.93,16.85,162.81,0,0,0,0,0,"VA",6824,51021,42.06
469.19889,361.47,0,83.17,24.35,0,.21,0,0,"VA",33148,51023,269.5789
431.23,233.34,26.788889,151.25889,10.608889,0,9.23,9.06,0,"VA",17434,51025,127.34
236.28889,205.37,0,30.038889,.87,0,0,0,0,"VA",24098,51027,118.5978
202.09,126.84889,0,43.678889,1.98,0,29.57,11.08,0,"VA",17146,51029,88.93889
407.24,261.45889,7.84,135.15,0,0,2.79,0,2.74,"VA",54842,51031,202.55
336.35,218.94889,27.01,63.34,27.01,0,.04,0,0,"VA",28545,51033,236.8478
348.50889,233.66889,0,106.25,8.55,0,.02888889,0,0,"VA",30042,51035,177.4189
487.87,318.62889,15.99,153.25,0,0,0,0,0,"VA",7256,51036,430.1289
613.46,303.35,0,147.22889,0,0,162.87889,26.378889,136.5,"VA",12586,51037,246.31
388.36,165.53,.83,107.75,72.29,.33,41.64,11.598889,23.51,"VA",316236,51041,89.09
398.6,125.48,0,210.12889,31.988889,0,31,30.71,0,"VA",14034,51043,60.70889
456.44889,335.44889,0,108.09,12.33,0,.58,0,0,"VA",5190,51045,36.60889
360.47,197.00889,0,87.468889,56.868889,0,19.128889,18.57,0,"VA",46689,51047,107.13
279.14889,222.34,0,56.008889,0,0,.8,0,0,"VA",10052,51049,146.6389
133.06,107.34,7.48,15.848889,2.39,0,0,0,0,"VA",15903,51051,48.47889
266.81,131.34889,4.29,124.45889,6.6388889,0,.07,0,0,"VA",28001,51053,101.8878
412.61,218.09889,0,113.70889,53.81,0,26.988889,26.988889,0,"VA",11151,51057,168.77
449.61,95.7,1.3888889,92.93,170.27,4.3388889,84.98,15.25,46.32,"VA",1081726,51059,34.35889
450.64889,184.3,3.3988889,138.34889,101.21889,1.76,21.608889,16.788889,0,"VA",65203,51061,82.91889
356.31,254.59889,0,88.03,3.47,0,10.21,9.9488889,0,"VA",15279,51063,75
219.72889,122.73,0,54.96,41.648889,.12,.27,0,0,"VA",25691,51065,83.53
431.07889,296.58889,2.12,116.53,9.9488889,0,5.8888889,5.75,0,"VA",56159,51067,197.44
331.76889,157.16889,0,121.34889,0,0,53.25,6.42,43.88,"VA",78305,51069,25.74778
501.20889,238.22889,10.41,216.41889,5.61,0,30.538889,30.488889,0,"VA",17286,51071,70
413.14889,236.83,3.23,128.37889,31.468889,0,13.24,13.08,0,"VA",36858,51073,182.54
658.75,230.87889,0,224.71,44.71,0,158.44889,0,158.21889,"VA",21717,51075,216.1878
469,310.24,0,158.68889,0,0,.05888889,0,0,"VA",15533,51077,259.3189
193.00889,119.37889,0,60.368889,12.99,0,.27,0,0,"VA",18403,51079,60.90889
223.06889,143.50889,46.56,33,0,0,0,0,0,"VA",12243,51081,149.3078
682.28889,445.62889,30.128889,105.76,5.9,0,94.858889,0,94.81,"VA",36241,51083,379.1578
490.02889,266.95889,11.38,134.34,51.898889,.3,25.148889,18.1,0,"VA",99863,51085,186.96
509.45889,281.31,1.2088889,116.64,55.7,.44,54.158889,7.2088889,44.78,"VA",306935,51087,192.8689
480.25,396.68889,16.398889,58.17,0,0,8.99,8.9388889,0,"VA",54151,51089,241.3489
608.36,193.87889,0,411.02889,0,0,3.45,0,0,"VA",2321,51091,56.86889
395.62889,167.31,49.108889,112.04889,22.058889,0,45.108889,5.87,0,"VA",35270,51093,129.5978
393.74,79.42,7.12,79.268889,158.19889,0,69.718889,13.3,51.28,"VA",67009,51095,47.31889
314.75889,240.03,0,74.59,0,0,.14,0,0,"VA",6945,51097,233.9789
329.62889,201.11,0,81.92,34.978889,0,11.618889,11.41,0,"VA",23584,51099,172.45
428.49,256.42,46.5,89.358889,35.71,0,.5,0,0,"VA",15935,51101,233.0678
633.75,276.18,0,222.18889,118.68889,0,16.678889,11.41,0,"VA",11391,51103,226.93
547.26889,458.62889,18.488889,67.34,2.31,0,.51,0,0,"VA",25587,51105,419.2256
383.66,55.438889,.64,70.7,146.28889,.96,109.64,14.758889,87.848889,"VA",312311,51107,13.16
303.43889,174.12889,0,92.298889,28.378889,0,8.63,8.5388889,0,"VA",33153,51109,139.5589
287.75,135.19889,46,106.23889,0,0,.31,0,0,"VA",12914,51111,77.74
378.12,170.12,0,144.8,25.32,0,37.868889,0,0,"VA",13308,51113,89.87
537.2,277.89889,0,230.00889,29.288889,0,0,0,0,"VA",8978,51115,129.5389
449.48,320.89889,7.15,104.43889,16.32,0,.67,0,0,"VA",32727,51117,263.6989
398.12,176.19889,15.508889,175.11,31.12,0,.18,0,0,"VA",10959,51119,164.2489
354.68,165.36,.6,100.09889,34.42,0,54.188889,11.57,39.048889,"VA",94392,51121,59.78889
514.04889,324.02889,19.57,101.32889,40.408889,0,28.698889,0,0,"VA",15020,51125,293.0789
304.18889,183.72889,0,94.358889,25.878889,0,.22,0,0,"VA",18429,51127,143.0389
430.79,132.05,86.848889,182.34,29.218889,0,.32,0,0,"VA",12389,51131,122.37
399.83889,191.31889,0,208.34889,0,0,.16,0,0,"VA",12330,51133,170.5589
413.86,230.43,15.008889,131.38889,8.83,0,28.198889,28.198889,0,"VA",15853,51135,124.9589
356.82889,268.75,7.23,64.28,15.32,0,1.25,0,0,"VA",33481,51137,180.22
339.49,151.81889,0,165.83,14.56,0,7.28,5.41,0,"VA",24042,51139,48.45
423.04,308.49,9.5188889,96.268889,2.54,0,6.2188889,6.2188889,0,"VA",18490,51141,144.4478
367.18,282.50889,6.0188889,76.578889,0,0,2.08,2.08,0,"VA",63506,51143,224.0878
337.93889,220.16889,0,54.798889,51.13,0,11.84,11.8,0,"VA",28046,51145,144.9389
259.24,112.79889,12.32,101.93,29.91,0,2.27,0,0,"VA",23368,51147,70.21889
337.06889,228.15889,0,55.06,35.048889,0,18.808889,18.42,0,"VA",35725,51149,48.39889
361.11,91.62,17.23,46.38,148.13889,0,57.75,9.82,43.478889,"VA",402002,51153,41.12889
409.57889,259.94889,5.0488889,142.18,2.3188889,0,.08888889,0,0,"VA",34872,51155,99.42
360.5,179.03,0,126.68,54.39,0,.41,0,0,"VA",7373,51157,142.1389
526.58,408.89889,0,117.68,0,0,0,0,0,"VA",9254,51159,272.85
385.77889,243.25889,1.1788889,84.15,38.28,0,18.92,16.898889,0,"VA",92376,51161,128.5989
294.93,151.78889,0,139.63889,0,0,3.5,0,0,"VA",22307,51163,106.29
409.63889,240.55,0,165.28889,2.24,0,1.56,0,0,"VA",76314,51165,24.92778
309.24,249.19889,8.1988889,47.1,2.91,0,1.83,1.76,0,"VA",28897,51167,189.0889
422.39889,295.29,0,123.53,3.54,0,.04,0,0,"VA",23177,51169,276.92
463.26889,151.93,0,270.39889,32.718889,0,8.22,8,0,"VA",41993,51171,24.73889
386.12,234.93889,0,132.63889,7.3888889,0,11.15,11.05,0,"VA",32208,51173,142.7578
393.75,260.63889,33.548889,96.068889,0,0,3.5,0,0,"VA",18570,51175,248.7889
384.93,202.87,0,50.288889,78.65,1.84,51.28,20.53,28.07,"VA",122397,51177,70.79
265.56,138.58,2.7588889,59.74,48.758889,.39,15.338889,15.018889,0,"VA",128961,51179,95.37889
340.88889,209.40889,58.658889,72.68,0,0,.14,0,0,"VA",7058,51181,177.53
366.43,138,25.558889,188.55,3.72,0,10.588889,10.588889,0,"VA",12087,51183,143.4589
377.45889,212.31889,1.1788889,138.22889,4.75,0,20.988889,20.808889,0,"VA",45078,51185,89.04889
328.04,112.35889,3.27,128.00889,69.12,0,15.278889,14.608889,0,"VA",37575,51187,55.75
429.87889,302.13889,3.54,116.34,6.5588889,0,1.31,0,0,"VA",54876,51191,146.0489
409.87889,179.33,0,131.25889,98.95,0,.34,0,0,"VA",17454,51193,146.21
293.98,219.56,2.87,59.228889,3.3788889,0,8.9488889,8.88,0,"VA",41452,51195,145.3889
502.31,266.6,4.07,202.66889,10.23,0,18.738889,18.71,0,"VA",29235,51197,41.77
379.94889,186.96,0,128.62,53.63,4.19,6.5488889,6.32,0,"VA",65464,51199,119.85
456.89889,80.658889,48.678889,121.26889,132.86,2.86,70.578889,20.928889,24.55,"VA",139966,51510,89.19889
775.96,424.13889,0,297.32889,0,0,54.478889,53.358889,0,"VA",6222,51515,289.6178
920.65889,546.89889,6.73,207.90889,94.14,2.24,62.74,60.5,0,"VA",17835,51520,216.26
666.91889,349.76889,0,91.73,0,0,225.40889,225.40889,0,"VA",6650,51530,78.95
815.79889,263.43889,11.73,174.34889,247.88889,10.58,107.81,0,79.03,"VA",43475,51540,162.4789
386.47,197.65,30.178889,69.25,59.46,.64,29.288889,11.82,15.46,"VA",222209,51550,122.44
0,0,0,0,0,0,0,0,0,"VA",0,51560,0
1102.75,736.77889,0,139.28,165.40889,0,61.28,61.228889,0,"VA",17411,51570,626.8989
1134.5389,543.87,65.93,450.75889,23.648889,0,50.328889,50.328889,0,"VA",5961,51580,145.4489
717.36,449.05,10.868889,101.06,58.158889,1.67,96.548889,14.258889,79.798889,"VA",43055,51590,222.9678
